Date,Emp_ID,Age,Gender,City,Education,Salary,Join_Date,Last_Work_Date,Join_Designation,Designation,Total_Sales_Acquired,Quarterly_Rating
1/9/2017,2425,30,Male,C21,Bachelor,28890,13/7/2017,12/9/2017,3.0,3,0,1
1/12/2017,2426,34,Female,C25,Master,82309,28/9/2017,,2.0,2,1147570,2
1/1/2016,2427,33,Female,C15,Master,40281,28/12/2015,13/1/2016,2.0,2,0,1
1/12/2017,2428,36,Male,C17,Master,39195,29/11/2017,,1.0,1,0,1
1/2/2017,2429,27,Male,C21,College,12064,8/11/2016,9/2/2017,1.0,1,0,1
1/8/2017,2430,27,Male,C27,College,58259,13/4/2017,29/7/2017,2.0,2,200000,1
1/1/2016,2431,37,Female,C17,College,46832,,19/1/2016,1.0,1,0,1
1/11/2016,2432,53,Female,C1,Bachelor,56188,25/10/2012,26/11/2016,1.0,3,5951770,2
1/6/2017,2433,30,Male,C29,Master,37214,29/3/2017,19/6/2017,1.0,1,0,1
1/3/2017,2435,29,Female,C13,College,13222,28/1/2017,8/3/2017,1.0,1,0,1
1/12/2017,2436,33,Male,C4,Master,100560,10/7/2017,20/12/2017,3.0,3,2077720,1
1/2/2016,2438,31,Female,C18,Bachelor,24429,1/1/2015,23/2/2016,1.0,1,505253,2
1/12/2017,2439,28,Male,C16,Master,36373,31/7/2017,,2.0,2,0,1
1/12/2017,2440,35,Male,C9,Master,51769,7/9/2017,,2.0,2,834440,2
1/11/2016,2441,33,Female,C5,Master,51617,2/9/2016,4/11/2016,2.0,2,0,1
1/10/2017,2442,37,Male,C29,Master,63424,11/10/2016,20/10/2017,3.0,3,3232040,1
1/9/2016,2443,26,Male,C25,College,44169,25/11/2014,22/9/2016,1.0,2,1857200,1
1/1/2017,2445,37,Male,C21,Bachelor,90492,26/6/2015,21/1/2017,3.0,3,8545060,1
1/12/2017,2446,30,Female,C29,College,59110,29/5/2017,,2.0,2,6078150,4
1/9/2017,2447,23,Male,C10,Master,71138,10/7/2017,29/8/2017,2.0,2,0,1
1/11/2016,2448,33,Male,C18,Bachelor,90734,24/5/2016,23/11/2016,3.0,3,1835260,2
1/12/2017,2449,37,Female,C22,College,18024,1/5/2017,,2.0,2,2921500,2
1/1/2016,2450,29,Female,C4,Bachelor,17481,2/7/2015,18/1/2016,1.0,1,0,1
1/1/2017,2451,24,Male,C21,College,23511,,5/1/2017,1.0,1,6774730,1
1/12/2017,2453,40,Female,C12,Bachelor,92031,12/11/2016,,3.0,3,8087990,2
1/12/2017,2454,40,Male,C9,Master,37664,3/1/2013,,1.0,1,18059400,4
1/6/2017,2455,25,Male,C28,Bachelor,99691,18/6/2014,2/6/2017,1.0,4,22037490,1
1/9/2016,2457,42,Male,C24,College,58577,,13/9/2016,2.0,2,2375570,2
1/4/2016,2458,38,Male,C21,Bachelor,33343,10/8/2015,18/4/2016,1.0,1,990700,1
1/3/2017,2459,32,Female,C9,Master,85831,7/12/2016,9/3/2017,2.0,2,269890,1
1/10/2017,2460,26,Female,C12,Master,36191,17/5/2017,18/10/2017,1.0,1,150000,1
1/2/2017,2461,30,Male,C2,College,42551,2/12/2016,30/1/2017,2.0,2,0,1
1/12/2017,2464,30,Male,C15,Master,52371,22/5/2017,,1.0,1,3763050,3
1/8/2016,2465,34,Male,C20,College,19183,31/5/2016,17/8/2016,2.0,2,0,1
1/6/2017,2467,29,Female,C1,College,63182,31/1/2017,9/6/2017,3.0,3,0,1
1/7/2017,2468,33,Male,C14,Bachelor,99858,5/4/2017,7/7/2017,2.0,2,2213880,1
1/12/2017,2469,31,Female,C24,Master,45365,13/11/2017,,3.0,3,0,1
1/6/2017,2470,32,Male,C27,Bachelor,55723,27/2/2015,6/6/2017,1.0,1,12943640,1
1/6/2017,2471,27,Male,C24,College,55344,6/4/2017,12/6/2017,2.0,2,0,1
1/5/2016,2472,34,Male,C25,Master,36682,2/10/2015,30/4/2016,1.0,1,235880,1
1/12/2017,2473,40,Female,C6,Bachelor,30967,13/6/2016,,1.0,1,6222350,2
1/8/2017,2474,34,Male,C10,Bachelor,44582,28/6/2017,29/7/2017,1.0,1,0,1
1/6/2017,2475,35,Male,C12,Master,99515,4/11/2016,15/6/2017,3.0,3,7052730,3
1/10/2017,2476,34,Male,C19,Bachelor,89269,16/3/2017,10/10/2017,3.0,3,250000,1
1/2/2017,2478,26,Female,C2,Master,68294,11/6/2015,17/2/2017,1.0,1,4531680,1
1/12/2017,2480,29,Female,C24,College,18538,21/11/2016,,1.0,1,9802190,2
1/9/2016,2481,46,Female,C2,Master,44041,12/2/2015,23/9/2016,1.0,1,2470920,2
1/7/2017,2482,36,Male,C16,College,47251,13/4/2017,22/7/2017,3.0,3,0,1
1/12/2017,2483,37,Male,C4,Master,65277,18/4/2017,,2.0,2,6270140,3
1/4/2017,2484,36,Male,C2,Bachelor,58626,11/10/2016,12/4/2017,3.0,3,502040,2
1/5/2017,2485,41,Male,C13,Master,51616,2/6/2015,19/5/2017,1.0,1,2959320,1
1/10/2017,2486,36,Female,C6,Master,74360,5/12/2016,12/10/2017,2.0,2,11532320,1
1/12/2017,2487,37,Female,C29,Master,142543,12/10/2010,,1.0,4,33738740,2
1/11/2016,2488,28,Male,C14,College,65958,20/7/2015,24/11/2016,,2,17386610,4
1/8/2016,2489,36,Female,C23,Bachelor,40775,25/2/2014,29/7/2016,1.0,1,2424000,1
1/4/2017,2490,25,Female,C25,Bachelor,29052,21/11/2016,11/4/2017,1.0,1,2172260,1
1/4/2017,2491,25,Male,C20,Master,62242,30/12/2016,15/4/2017,2.0,2,277994,1
1/6/2017,2492,36,Female,C28,Master,59644,18/11/2014,7/6/2017,1.0,2,15457560,3
1/2/2017,2493,51,Female,C19,Master,40013,25/5/2013,22/2/2017,1.0,2,12708940,1
1/12/2017,2494,47,Male,C27,College,48747,25/5/2015,,1.0,1,17784050,3
1/4/2017,2495,33,Female,C3,College,25228,12/11/2015,12/4/2017,1.0,1,4542520,1
1/12/2017,2496,24,Male,C28,Master,38169,31/1/2017,,1.0,1,4925520,1
1/12/2017,2497,39,Female,C4,College,52092,30/6/2017,,,3,1697840,2
1/12/2017,2498,30,Male,C22,College,15052,27/7/2017,,1.0,1,2241890,2
1/9/2016,2499,27,Male,C17,Bachelor,75458,6/7/2016,30/8/2016,2.0,2,0,1
1/12/2017,2500,32,Male,C8,Bachelor,66536,28/9/2017,,3.0,3,0,1
1/3/2017,2501,31,Female,C7,College,30212,4/8/2016,8/3/2017,1.0,1,1197182,2
1/1/2017,2502,31,Female,C20,College,91020,12/9/2016,24/1/2017,3.0,3,0,1
1/8/2016,2503,35,Female,C13,College,71761,,23/8/2016,3.0,3,0,1
1/10/2017,2504,32,Female,C20,Master,70395,29/5/2017,28/9/2017,3.0,3,0,1
1/12/2017,2505,42,Male,C12,Bachelor,47809,18/8/2015,,1.0,1,23959960,3
1/7/2017,2506,33,Male,C15,Bachelor,18173,29/11/2016,30/6/2017,1.0,1,899440,1
1/3/2017,2507,26,Male,C23,Master,59536,16/11/2016,24/3/2017,1.0,1,0,1
1/6/2016,2508,37,Male,C11,Master,64254,18/5/2015,30/5/2016,1.0,2,2547580,1
1/12/2017,2509,38,Female,C28,Bachelor,118773,28/6/2017,28/11/2017,3.0,3,1525520,1
1/7/2016,2510,41,Male,C1,Master,130752,5/5/2011,4/7/2016,2.0,4,7044890,1
1/12/2017,2511,23,Female,C6,Bachelor,43876,22/6/2017,,,1,2636210,4
1/9/2016,2513,28,Male,C10,College,125576,1/5/2013,29/8/2016,1.0,3,7644960,2
1/3/2017,2514,31,Male,C16,Master,33169,31/10/2016,9/3/2017,2.0,2,278353,1
1/12/2017,2515,40,Male,C5,Master,37667,13/11/2017,,2.0,2,0,1
1/1/2017,2516,46,Male,C15,Master,115152,30/6/2016,24/1/2017,,4,1052540,1
1/12/2017,2517,33,Female,C26,Bachelor,83236,31/5/2012,,2.0,4,33139380,2
1/3/2016,2518,38,Female,C13,Bachelor,67049,22/10/2010,18/3/2016,1.0,3,1308180,1
1/9/2016,2520,31,Male,C18,College,34556,27/8/2012,22/9/2016,2.0,2,3042000,1
1/12/2017,2521,26,Male,C24,College,31989,18/12/2017,,1.0,1,0,1
1/12/2017,2522,36,Female,C13,Bachelor,90057,1/4/2010,,2.0,5,95331060,4
1/7/2017,2525,23,Female,C16,College,18224,9/3/2017,28/6/2017,1.0,1,1875360,1
1/9/2017,2527,25,Male,C5,College,16206,31/10/2016,12/9/2017,1.0,1,1450030,1
1/5/2016,2528,45,Female,C24,Bachelor,37521,18/12/2015,2/5/2016,2.0,2,812710,1
1/1/2017,2529,41,Male,C27,College,31816,4/7/2016,4/1/2017,1.0,1,751070,1
1/8/2017,2530,29,Female,C29,Bachelor,137450,2/8/2012,29/7/2017,3.0,4,13977500,2
1/12/2017,2532,39,Male,C20,Master,90090,28/6/2017,30/11/2017,2.0,2,1813803,2
1/12/2017,2533,33,Male,C5,College,45993,6/9/2016,,,1,7442600,3
1/3/2017,2535,32,Male,C23,Bachelor,47678,9/11/2016,4/3/2017,1.0,1,393770,1
1/3/2016,2536,39,Female,C13,Master,38706,14/10/2015,17/3/2016,2.0,2,101840,1
1/12/2017,2537,36,Female,C20,College,78222,1/9/2017,,2.0,2,412310,1
1/12/2017,2538,37,Male,C27,College,96562,30/10/2017,,3.0,3,0,1
1/8/2016,2539,30,Female,C15,College,37039,16/1/2016,16/8/2016,2.0,2,1444590,1
1/3/2017,2540,34,Male,C19,College,14776,23/12/2016,28/3/2017,1.0,1,458200,1
1/12/2017,2541,32,Female,C27,College,68356,27/4/2013,,1.0,4,34703880,2
1/12/2017,2543,29,Male,C20,College,59662,10/6/2015,,1.0,3,33882080,4
1/10/2016,2544,32,Male,C22,College,66080,28/7/2016,22/10/2016,2.0,2,0,1
1/12/2017,2545,45,Male,C22,College,44884,13/5/2015,21/12/2017,1.0,2,10878820,1
1/12/2017,2546,36,Male,C10,Master,70774,6/8/2015,,2.0,2,22155600,4
1/6/2017,2547,38,Male,C19,College,77399,29/6/2015,,,2,9303908,1
1/5/2017,2549,31,Female,C17,College,34569,5/12/2016,27/5/2017,2.0,2,0,1
1/12/2017,2550,35,Male,C14,Bachelor,78009,28/11/2017,,,3,0,1
1/12/2017,2551,41,Male,C23,Bachelor,58799,12/5/2015,,1.0,1,11509380,2
1/12/2017,2552,35,Female,C24,Bachelor,45414,4/12/2015,,1.0,1,11155940,4
1/12/2017,2553,33,Female,C26,Bachelor,54019,10/8/2017,14/12/2017,3.0,3,231840,1
1/2/2016,2554,38,Male,C14,College,23166,8/7/2014,10/2/2016,1.0,1,1371720,3
1/8/2017,2555,39,Female,C13,College,116077,29/12/2011,29/7/2017,2.0,4,33054410,3
1/11/2016,2556,25,Male,C7,Master,64168,13/6/2016,31/10/2016,2.0,2,900000,1
1/2/2017,2558,37,Male,C19,Bachelor,29962,4/5/2015,2/2/2017,1.0,1,5818480,1
1/1/2016,2559,46,Male,C25,Master,96053,16/9/2015,26/1/2016,3.0,3,0,1
1/12/2016,2560,30,Male,C22,Master,47301,29/11/2014,29/11/2016,1.0,2,3805340,1
1/12/2017,2561,43,Female,C24,Master,81854,24/5/2012,,1.0,3,27474930,4
1/4/2017,2562,32,Male,C22,College,128520,17/9/2016,4/4/2017,3.0,3,1090260,1
1/1/2017,2563,39,Male,C20,College,53880,27/8/2012,2/1/2017,1.0,1,7605879,1
1/12/2017,2565,29,Male,C15,College,83215,8/9/2017,,3.0,3,1476940,2
1/12/2017,2566,24,Male,C18,Bachelor,64399,18/8/2017,,2.0,2,903300,2
1/12/2017,2567,49,Female,C9,Master,140590,3/6/2015,,1.0,4,43275060,2
1/12/2017,2568,32,Male,C28,College,83298,5/12/2011,,2.0,4,20222360,2
1/12/2017,2569,27,Female,C10,Master,56766,25/4/2017,,2.0,2,1420720,1
1/12/2016,2570,23,Male,C9,Master,26766,3/12/2016,12/12/2016,1.0,1,0,1
1/12/2017,2571,34,Male,C27,Bachelor,71878,30/11/2017,,3.0,3,0,1
1/7/2017,2572,46,Female,C5,College,65990,8/7/2013,13/7/2017,1.0,2,6265580,1
1/10/2017,2573,38,Female,C26,College,52321,14/7/2017,24/10/2017,1.0,1,166320,1
1/3/2016,2574,23,Male,C8,College,42059,18/1/2016,29/2/2016,1.0,1,0,1
1/9/2016,2575,25,Male,C15,College,37888,6/7/2016,22/9/2016,1.0,1,242500,1
1/12/2017,2576,30,Male,C25,Bachelor,80907,20/8/2012,,2.0,2,17286750,2
1/6/2017,2577,28,Male,C13,Bachelor,50141,25/4/2017,26/6/2017,2.0,2,0,1
1/10/2017,2578,25,Female,C3,Master,37046,13/7/2017,28/9/2017,1.0,1,151720,1
1/4/2016,2579,46,Male,C23,Bachelor,50326,15/1/2016,27/4/2016,2.0,2,4266380,1
1/5/2017,2581,42,Female,C29,Bachelor,29462,5/7/2016,15/5/2017,1.0,1,2276750,1
1/11/2017,2582,46,Male,C16,College,18799,6/8/2012,15/11/2017,1.0,1,10913820,1
1/9/2017,2585,26,Male,C4,College,24676,17/5/2017,20/9/2017,2.0,2,0,1
1/5/2016,2586,31,Female,C4,Bachelor,20983,30/10/2015,23/5/2016,1.0,1,1184840,1
1/12/2017,2587,35,Male,C7,Master,53902,20/7/2017,,2.0,2,1730630,3
1/5/2017,2588,31,Female,C28,Bachelor,18469,13/2/2017,15/5/2017,1.0,1,0,1
1/2/2017,2589,34,Female,C23,Master,52222,6/6/2016,20/2/2017,1.0,1,2017900,1
1/8/2017,2590,28,Male,C11,College,53554,3/5/2017,29/7/2017,2.0,2,0,1
1/4/2016,2592,36,Male,C20,Master,21364,17/6/2015,21/4/2016,1.0,1,250000,1
1/8/2017,2593,35,Male,C3,College,76805,25/4/2013,29/7/2017,1.0,3,15672850,1
1/12/2017,2594,34,Male,C21,Bachelor,131568,23/7/2012,,1.0,4,22976810,2
1/9/2016,2595,36,Female,C18,College,111600,12/11/2012,12/9/2016,2.0,4,5356780,2
1/12/2017,2596,33,Male,C20,Master,69003,28/9/2016,21/12/2017,3.0,3,10073920,2
1/12/2017,2597,35,Female,C3,Master,85254,14/8/2013,,1.0,2,13985380,3
1/11/2016,2598,36,Female,C20,Master,102822,20/9/2016,5/11/2016,3.0,3,0,1
1/6/2016,2599,26,Male,C7,Bachelor,33058,18/12/2015,30/5/2016,1.0,1,2736060,2
1/9/2016,2600,42,Female,C14,College,26460,24/5/2012,23/9/2016,2.0,2,3780770,1
1/10/2016,2601,37,Male,C4,College,17548,28/6/2016,5/10/2016,1.0,1,0,1
1/7/2016,2602,25,Male,C24,College,15482,6/1/2016,30/6/2016,1.0,1,1308570,1
1/2/2017,2603,37,Female,C5,Master,50158,3/10/2016,11/2/2017,2.0,2,0,1
1/5/2016,2604,39,Female,C2,Master,110829,19/7/2010,4/5/2016,2.0,3,895750,1
1/7/2017,2605,41,Male,C8,Bachelor,99300,20/3/2017,28/6/2017,3.0,3,0,1
1/3/2016,2606,24,Male,C8,College,21993,1/6/2015,3/3/2016,1.0,1,237580,1
1/5/2016,2607,40,Male,C17,Bachelor,21636,24/12/2015,7/5/2016,1.0,1,953760,1
1/9/2017,2608,32,Male,C16,College,79797,2/6/2017,8/9/2017,1.0,1,143040,1
1/3/2017,2609,23,Female,C15,Master,46604,2/1/2017,22/3/2017,1.0,1,0,1
1/12/2017,2610,36,Female,C4,Master,75224,,,3.0,3,1109460,1
1/12/2017,2611,39,Male,C29,Bachelor,44154,8/3/2017,,1.0,1,2607050,2
1/8/2016,2612,41,Male,C13,Bachelor,56478,6/6/2016,4/8/2016,3.0,3,0,1
1/3/2017,2613,30,Female,C5,College,63004,6/10/2016,24/3/2017,3.0,3,0,1
1/6/2016,2614,31,Male,C15,Master,81792,20/6/2015,7/6/2016,2.0,2,269240,1
1/12/2017,2615,31,Male,C29,Master,98935,24/9/2012,,1.0,4,42883990,3
1/7/2017,2616,28,Male,C16,Bachelor,53320,26/9/2016,4/7/2017,1.0,1,2264270,1
1/12/2017,2617,39,Female,C25,College,104128,16/1/2012,,2.0,4,23114450,2
1/11/2017,2618,28,Female,C20,Master,59527,1/5/2017,27/11/2017,2.0,2,1091814,1
1/4/2016,2620,35,Female,C20,Bachelor,38829,8/1/2016,6/4/2016,2.0,2,0,1
1/8/2016,2623,42,Female,C9,Bachelor,68473,7/7/2015,2/8/2016,2.0,2,4553290,1
1/11/2016,2624,33,Female,C12,Bachelor,84883,30/7/2012,12/11/2016,,3,7008490,4
1/12/2017,2625,39,Male,C6,College,55873,9/8/2012,,1.0,3,22738660,3
1/8/2016,2626,27,Male,C2,Bachelor,30083,8/6/2015,11/8/2016,1.0,1,2511830,1
1/12/2017,2627,34,Female,C7,College,104058,6/11/2017,,3.0,3,0,1
1/4/2016,2628,28,Male,C5,Master,28949,,4/4/2016,1.0,1,167020,1
1/8/2017,2629,25,Female,C21,College,14034,17/4/2017,29/7/2017,1.0,1,0,1
1/8/2017,2630,39,Male,C26,Master,56808,23/7/2012,29/7/2017,1.0,2,11868520,1
1/12/2017,2631,30,Male,C1,College,67162,7/12/2017,,2.0,2,0,1
1/8/2016,2632,26,Male,C7,Master,62716,29/7/2015,1/8/2016,,2,8490390,1
1/12/2017,2633,32,Female,C18,Master,126357,30/11/2016,,3.0,3,6655210,3
1/12/2016,2634,25,Male,C11,College,65507,15/9/2016,28/11/2016,2.0,2,0,1
1/12/2017,2635,35,Male,C20,College,66890,17/11/2017,,2.0,2,0,1
1/4/2016,2637,41,Male,C15,College,19724,12/9/2014,26/4/2016,1.0,1,1464860,1
1/12/2017,2639,30,Female,C12,College,92763,13/2/2017,,3.0,3,21260010,4
1/12/2017,2640,32,Female,C29,Bachelor,80788,28/9/2017,,2.0,2,0,1
1/10/2017,2641,36,Female,C17,Bachelor,24985,2/6/2017,9/10/2017,1.0,1,0,1
1/6/2016,2642,30,Male,C8,College,19668,,30/5/2016,1.0,1,4235570,1
1/1/2016,2643,28,Male,C5,College,17044,,22/1/2016,2.0,2,0,1
1/6/2016,2644,44,Male,C8,College,62354,26/8/2014,25/6/2016,1.0,2,2416390,2
1/12/2017,2645,32,Female,C26,Bachelor,69599,28/9/2017,,3.0,3,553250,1
1/12/2017,2646,31,Male,C3,Master,104157,31/7/2017,,3.0,3,332040,1
1/1/2016,2647,36,Male,C12,College,55601,15/12/2015,4/1/2016,2.0,2,0,1
1/12/2017,2648,47,Male,C5,Bachelor,38047,6/6/2016,12/12/2017,1.0,1,8966620,1
1/1/2017,2649,40,Male,C7,Master,69098,25/7/2013,5/1/2017,2.0,2,8924290,1
1/8/2016,2650,48,Male,C22,College,38788,19/9/2015,24/8/2016,1.0,1,4744440,3
1/8/2017,2651,34,Male,C11,Master,62292,27/6/2016,29/7/2017,2.0,2,4816290,1
1/10/2017,2653,32,Female,C15,College,40216,,16/10/2017,2.0,2,0,1
1/12/2017,2654,30,Male,C19,College,62175,15/9/2017,,3.0,3,289760,1
1/7/2017,2655,35,Male,C10,Master,23955,11/2/2017,11/7/2017,1.0,1,325210,1
1/5/2017,2656,34,Female,C6,Bachelor,77739,13/4/2017,2/5/2017,2.0,2,0,1
1/11/2016,2659,34,Female,C6,College,23641,26/9/2016,10/11/2016,2.0,2,0,1
1/12/2017,2660,29,Male,C13,Master,48747,15/9/2010,,1.0,3,22183450,2
1/2/2017,2661,34,Female,C3,Bachelor,68037,31/1/2013,15/2/2017,1.0,2,9869790,1
1/1/2016,2663,31,Male,C7,Bachelor,26716,3/10/2015,9/1/2016,1.0,1,0,1
1/12/2017,2664,37,Female,C22,Bachelor,21909,30/6/2017,,2.0,2,903730,2
1/1/2016,2665,36,Female,C17,Master,22719,15/10/2015,31/12/2015,1.0,1,0,1
1/12/2016,2666,28,Male,C6,Bachelor,69153,31/10/2016,19/12/2016,2.0,2,0,1
1/3/2017,2667,41,Male,C1,Bachelor,103568,18/10/2010,28/2/2017,2.0,4,9437800,1
1/12/2017,2668,35,Male,C16,College,112112,27/12/2011,,2.0,4,30121900,1
1/12/2017,2670,33,Female,C24,Bachelor,38326,12/12/2015,,1.0,1,11417820,3
1/7/2017,2671,35,Female,C24,Bachelor,114637,,14/7/2017,3.0,3,0,1
1/12/2017,2672,37,Female,C18,Master,56621,,,3.0,3,1162140,2
1/7/2016,2674,29,Female,C11,Bachelor,64610,12/3/2014,9/7/2016,1.0,2,552950,1
1/12/2017,2675,29,Male,C7,Bachelor,68500,19/6/2017,6/12/2017,2.0,2,2357400,3
1/2/2017,2676,34,Male,C13,Master,40608,24/10/2016,9/2/2017,1.0,1,0,1
1/2/2016,2677,25,Male,C21,Bachelor,42400,20/7/2015,1/2/2016,1.0,1,74800,1
1/12/2017,2678,37,Female,C1,Bachelor,51668,16/11/2017,,3.0,3,151150,1
1/9/2017,2680,28,Male,C9,Bachelor,61670,7/7/2017,27/9/2017,2.0,2,202770,1
1/6/2017,2682,43,Male,C6,College,102345,16/7/2016,27/6/2017,4.0,4,5117750,1
1/5/2016,2683,48,Female,C6,Bachelor,81055,12/11/2015,10/5/2016,1.0,1,1418630,1
1/12/2017,2684,37,Male,C21,Bachelor,25186,26/4/2013,,1.0,1,11666740,3
1/12/2016,2685,41,Female,C1,Bachelor,101984,3/8/2016,,4.0,4,710000,1
1/12/2017,2686,26,Male,C27,Master,80394,7/8/2017,,3.0,3,1518990,2
1/10/2016,2687,25,Male,C25,Master,43753,14/7/2014,1/10/2016,1.0,2,2255560,1
1/12/2017,2690,26,Male,C11,Master,85428,17/7/2015,,1.0,3,29475240,4
1/6/2016,2691,31,Female,C16,College,21445,26/6/2015,18/6/2016,3.0,3,2805970,2
1/7/2017,2692,30,Male,C29,Bachelor,66015,2/1/2017,13/7/2017,2.0,2,2318270,1
1/1/2017,2693,25,Male,C7,College,58571,4/5/2015,13/1/2017,1.0,1,2204570,1
1/10/2017,2694,38,Female,C20,Master,69776,28/2/2017,17/10/2017,2.0,2,995920,1
1/5/2017,2695,35,Male,C15,College,77535,1/5/2017,17/5/2017,3.0,3,0,1
1/7/2016,2696,37,Female,C23,Bachelor,99907,8/8/2013,4/7/2016,2.0,4,2657330,1
1/2/2017,2697,29,Male,C20,College,52912,,15/2/2017,1.0,1,0,1
1/5/2017,2698,26,Male,C21,Bachelor,58892,17/3/2017,1/5/2017,2.0,2,0,1
1/12/2017,2699,39,Male,C29,College,92672,16/6/2017,,4.0,4,15075460,4
1/12/2016,2700,33,Male,C25,College,50306,29/7/2016,28/11/2016,2.0,2,198253,1
1/10/2016,2701,25,Male,C14,Bachelor,64281,,5/10/2016,1.0,1,0,1
1/7/2017,2702,34,Male,C20,College,55845,13/4/2017,21/7/2017,3.0,3,0,1
1/3/2017,2703,38,Male,C16,College,27572,2/11/2016,24/3/2017,2.0,2,432800,1
1/2/2017,2704,33,Male,C12,Bachelor,29442,12/12/2016,20/2/2017,2.0,2,0,1
1/12/2017,2705,36,Male,C24,Bachelor,59816,31/7/2017,,3.0,3,2031660,2
1/10/2017,2706,38,Male,C16,College,76463,,26/10/2017,3.0,3,8598920,1
1/7/2017,2707,25,Male,C24,College,12860,16/3/2017,29/6/2017,2.0,2,0,1
1/12/2017,2708,26,Female,C3,Master,37784,29/10/2016,,1.0,1,5516270,3
1/1/2017,2709,31,Female,C17,Master,37940,15/8/2016,4/1/2017,2.0,2,0,1
1/1/2016,2710,38,Male,C5,Bachelor,59562,29/9/2015,16/1/2016,1.0,1,0,1
1/11/2017,2711,38,Female,C17,College,39404,14/8/2017,27/11/2017,3.0,3,0,1
1/2/2017,2712,31,Female,C7,College,100722,29/8/2016,30/1/2017,4.0,4,390500,1
1/10/2016,2713,32,Female,C9,Master,23582,30/6/2016,4/10/2016,2.0,2,300000,1
1/12/2017,2714,41,Male,C3,College,83969,4/10/2012,,2.0,3,21645050,4
1/12/2017,2715,30,Female,C28,College,56807,13/6/2017,,3.0,3,2646250,2
1/8/2017,2716,32,Female,C29,Bachelor,38744,16/6/2016,29/7/2017,1.0,1,4168880,2
1/3/2017,2718,35,Female,C20,Master,61569,21/11/2016,24/3/2017,1.0,1,458250,1
1/5/2017,2719,30,Male,C7,Bachelor,27634,31/5/2016,16/5/2017,1.0,1,1811510,1
1/3/2016,2720,43,Female,C6,College,14375,19/10/2015,28/3/2016,1.0,1,453060,1
1/12/2016,2721,39,Male,C7,College,50168,5/1/2016,7/12/2016,2.0,2,2726900,1
1/12/2017,2722,34,Male,C18,College,77778,20/10/2017,,2.0,2,450180,1
1/8/2017,2723,43,Female,C1,Master,47303,13/3/2017,29/7/2017,1.0,1,0,1
1/11/2016,2724,38,Female,C27,Master,37944,,16/11/2016,1.0,1,1646410,1
1/12/2017,2725,35,Male,C15,Bachelor,73538,6/10/2010,,2.0,3,19356940,3
1/3/2016,2726,25,Male,C28,Master,45675,19/9/2015,12/3/2016,1.0,1,394000,1
1/12/2017,2727,32,Female,C4,Master,36085,17/10/2011,,2.0,3,14852170,2
1/12/2017,2728,27,Female,C19,Master,28318,11/3/2017,,1.0,1,5302040,3
1/12/2017,2729,35,Male,C10,College,107274,4/8/2016,,4.0,4,18503930,1
1/12/2017,2730,32,Female,C16,Master,69924,8/7/2016,,2.0,2,12580670,2
1/8/2017,2731,44,Female,C22,Master,27828,7/5/2015,29/7/2017,1.0,2,8353280,1
1/2/2017,2732,33,Female,C12,College,53480,21/6/2013,17/2/2017,1.0,3,6703630,1
1/12/2017,2733,29,Male,C10,Master,56659,12/9/2017,28/11/2017,2.0,2,0,1
1/7/2016,2734,38,Female,C10,Bachelor,49165,23/5/2016,20/7/2016,1.0,1,0,1
1/7/2016,2735,32,Male,C16,Bachelor,19037,2/12/2015,13/7/2016,1.0,1,350210,1
1/8/2016,2736,27,Female,C23,Master,68957,7/7/2016,25/8/2016,1.0,1,0,1
1/1/2016,2737,27,Female,C8,Bachelor,41730,27/7/2015,20/1/2016,1.0,1,0,1
1/1/2017,2738,24,Male,C17,College,23068,8/9/2015,5/1/2017,1.0,1,5945900,1
1/2/2016,2739,34,Male,C9,Bachelor,33650,9/12/2015,9/2/2016,2.0,2,0,1
1/12/2017,2740,47,Male,C22,Master,35598,19/7/2012,,1.0,2,20843460,4
1/3/2017,2742,29,Male,C1,Bachelor,22217,2/7/2016,6/3/2017,1.0,1,1834440,1
1/7/2016,2744,42,Female,C15,College,128906,15/7/2015,28/7/2016,5.0,5,116940,1
1/7/2017,2745,33,Male,C26,Bachelor,46734,14/3/2017,3/7/2017,3.0,3,0,1
1/7/2017,2746,32,Female,C8,College,36284,15/5/2017,12/7/2017,2.0,2,0,1
1/1/2016,2747,38,Female,C14,College,50048,17/12/2015,13/1/2016,1.0,1,0,1
1/1/2016,2749,27,Male,C28,Bachelor,66132,28/10/2015,19/1/2016,1.0,1,0,1
1/9/2016,2751,32,Male,C17,Master,53115,5/11/2012,14/9/2016,1.0,1,3140390,1
1/12/2017,2752,29,Male,C20,Bachelor,68062,4/8/2017,,2.0,2,1038200,2
1/12/2017,2753,40,Female,C11,Bachelor,144726,8/7/2010,,1.0,5,61583040,2
1/12/2017,2754,30,Male,C6,Master,62462,8/6/2016,,,1,5735920,2
1/7/2017,2755,36,Male,C11,Bachelor,78445,2/5/2017,12/7/2017,3.0,3,0,1
1/8/2017,2757,37,Male,C24,Master,56848,4/1/2017,29/7/2017,2.0,2,1354530,1
1/3/2017,2758,33,Male,C26,Bachelor,69141,7/11/2016,23/3/2017,,2,590220,1
1/10/2016,2759,29,Male,C17,Bachelor,83974,24/8/2015,28/10/2016,,2,5018600,1
1/2/2017,2760,31,Female,C20,College,51471,3/10/2016,20/2/2017,3.0,3,0,1
1/12/2017,2761,29,Male,C20,Master,131805,17/7/2017,,3.0,3,3021440,3
1/4/2016,2762,40,Male,C1,Bachelor,52682,5/5/2015,15/4/2016,2.0,2,4063950,1
